text,intents
"ok, yeah get me a ticket",book_train
Yes. That's perfect. Can you book for 2 people?,book_train
"Yes, please. I need 3 tickets.",book_train
I'll be leaving Cambridge and need 7 tickets.,book_train
Yes please. I need to book it for 3 people. Once booked can I please have the reference number?,book_train
"Yes, please. Can I get six tickets and a reference number once it's booked?",book_train
"Yes, please. I need 7 tickets.",book_train
Any train is fine. I'll need it booked for three people.,book_train
"Yes, can you please book that for me and send me a reference number. Thank you",book_train
Yes. Thank you. Please book it for 7 people.,book_train
"Please book for me, thanks.",book_train
"We will all be traveling together, therefore yes it will be for all of us.",book_train
"Yes, that would be great. I'll need tickets for 7 people. I'll also need the reference number.",book_train
Could you make me a booking for 1?,book_train
book for 5 people and get me the reference number,book_train
I need 1 ticket please.,book_train
Yes I need it booked for 2 people please.,book_train
That would be great. Can you get me 7 tickets on that train?,book_train
Yes please I would like to book it for 6 people please.,book_train
"Yes, two tickets please",book_train
"Yes, for just myself please.",book_train
"That sounds great, I'll need 4 seats please and a reference number.",book_train
I would like you to book it for 1 person. Thank you.,book_train
Yes I will need it for 7 people.,book_train
"Yes, please! I'd like 4 tickets on that train.",book_train
I need a booking for two passengers.,book_train
"Yes, it sounds great. Can you book 8 seats for me please?",book_train
"Yes, for eight people, please. And may I please get the reference number for that booking.",book_train
Okay what are the available train times?,book_train
"Yes, 19:30 like I said previously. I will need 2 tickets.",book_train
I'd like to leave after 10:00. I need you to book it for 3 people. I'll need the reference number.,book_train
I'll take the train that arrives closest to 20:30 for 4 people please.,book_train
Yes that works. Go ahead and book me 7 tickets please,book_train
"Yes, please. I need 6 tickets.",book_train
Yes please. Make a booking for 6 people and send me the reference number,book_train
Yes please. Can you book 7 tickets on that train? I'd like a reference number if possible.,book_train
Yes please for 1 person.,book_train
Yes book 3 tickets for me and then give me a reference number for that booking,book_train
"It doesn't matter when I arrive, but I would like to book for 8 people.",book_train
Can you book it for me and get a reference number ?,book_train
Let's forget about the attraction for now. Can you help me with a train?,book_train
I would like 4 tickets.,book_train
I need the train on Saturday and I am booking for 4 people.,book_train
"Yes, I need tickets for 3 people please.",book_train
I will be leaving from cambridge and arrive at leicester on tuesday.,book_train
"That's perfect I think. Please reserve 7 tickets for my group, and let me know the reference number when you have one.",book_train
Just one will be fine.,book_train
Yes please can you book me one seat on that train and let me know the reference number?,book_train
I guess that will have to do. Go ahead and book it.,book_train
I would like 5 tickets please. Can you give me a total price?,book_train
I will need 6 tickets.,book_train
"Yes, that would be perfect, please book that for 6 people please.",book_train
It doesn't matter what time I leave as long as I arrive by 19:45. After you book me a ticket can you provide me with the reference number please.,book_train
"Sure, book it for 3 people please.",book_train
"Yes please, and then I need to find a restaurant.",book_train
"Yes, please make a reservation for 8 people.",book_train
I need a booking for 4 people.,book_train
I am looking for a train that ARRIVES at 11:15 and would like to book it for 5. I also need the reference number.,book_train
Yes please. I need 5 seats.,book_train
As long as I'm there by 18:00 it doesn't matter.,book_train
"Please book tickets for 7 people, please.",book_train
So the train should depart from cambridge and go to london kings cross.,book_train
you can book it. get me the reference number too,book_train
Yes please make a booking for 5 people.,book_train
"Yes, please make a booking for 3 people.",book_train
no. book for 2 people and give me the reference number.,book_train
Yes. I need a booking for 3 people.,book_train
yes please for four people,book_train
"Yes, please, I need 7 tickets.",book_train
"I need 8 tickets, please. And could I get the reference number after you book them? Thanks.",book_train
The amount of tickets today is not important I just want to make sure that I leave on Saturday and if I could get an arrival time please,book_train
"For 3 people, please. And can I get a reference number please?",book_train
"Yes, that sounds ideal. Will you please book for 8 passengers, please.",book_train
I need to arrive in Cambridge by 17:00.,book_train
"Yes, that would work just fine. Can I get 1 ticket please?",book_train
Would you please? I would like 5 tickets.,book_train
"That's all I need, Thank You.",book_train
"Yes, can you book it for 5 people and get me the reference number?",book_train
"That would be perfect, please book it.",book_train
